timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T16:00:36.921247,claude-sonnet-4-5-20250929,set2,Deficiency of ribose-5-phosphate isomerase,Ribose-5-phosphate isomerase deficiency,Disorder / Disease,Fully defined,Inborn error of pentose phosphate pathway|Enzyme deficiency disorder|Carbohydrate metabolism disorder,Inborn error of metabolism|Inherited metabolic disorder|Genetic disease,None (no further subtypes commonly recognized),Glucose-6-phosphate dehydrogenase deficiency|Transaldolase deficiency|6-phosphogluconate dehydrogenase deficiency|Transketolase deficiency
2026-03-05T16:00:41.146076,claude-sonnet-4-5-20250929,set2,Progestogen overdose,Poisoning by progestogen,Clinical finding / Pathological condition,Fully defined,Poisoning by hormone or hormone substitute|Poisoning by sex hormone,"Poisoning by drug, medicament or biological substance|Adverse effect of drug","Acute progestogen overdose|Chronic progestogen overdose|Poisoning by specific progestogen agents (e.g., progesterone, medroxyprogesterone)",Estrogen overdose|Androgen overdose|Testosterone overdose|Corticosteroid overdose
2026-03-05T16:00:45.422075,claude-sonnet-4-5-20250929,set2,Cartilage graft - prominent ear,Cartilage graft for correction of prominent ear,Surgical procedure,Fully defined,Cartilage graft procedure|Otoplasty procedure|Ear reconstruction procedure,Graft procedure|Plastic surgery procedure|Surgical procedure on ear,Cartilage graft from concha for prominent ear|Cartilage graft from scapha for prominent ear|Auricular cartilage graft for prominent ear correction,Suture technique for prominent ear|Cartilage scoring for prominent ear|Cartilage excision for prominent ear|Skin excision for prominent ear
2026-03-05T16:00:48.623887,claude-sonnet-4-5-20250929,set2,Borrelia theileri,Borrelia theileri,Bacterial species,Fully defined,,,,Borrelia burgdorferi|Borrelia recurrentis|Borrelia hermsii|Borrelia anserina|Borrelia coriaceae|Borrelia duttoni|Borrelia turicatae|Borrelia parkeri
2026-03-05T16:00:52.592552,claude-sonnet-4-5-20250929,set2,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant,Volatile inhalant-induced mood disorder with mixed depressive and manic symptoms,Clinical finding / Disorder,Fully defined,Volatile inhalant-induced mood disorder|Mood disorder with mixed depressive and manic symptoms,Substance-induced mood disorder|Mental disorder,,Volatile inhalant-induced mood disorder with manic symptoms|Volatile inhalant-induced mood disorder with depressive symptoms|Volatile inhalant-induced bipolar disorder
2026-03-05T16:00:56.930986,claude-sonnet-4-5-20250929,set2,Degloving injury buttock,Degloving injury of buttock,Clinical finding / Traumatic injury,Fully defined,Degloving injury|Traumatic soft tissue injury of buttock|Avulsion injury,Soft tissue injury|Traumatic injury|Injury of trunk,Complete degloving injury of buttock|Partial degloving injury of buttock,Degloving injury of thigh|Degloving injury of lower leg|Degloving injury of upper limb|Degloving injury of scalp|Morel-Lavallée lesion of buttock
2026-03-05T16:01:00.499627,claude-sonnet-4-5-20250929,set2,Attachment of bone anchored hearing prosthesis,Attachment of bone anchored hearing prosthesis,Procedure,Fully defined,Fitting of hearing aid|Procedure involving hearing prosthesis,Procedure on auditory system|Healthcare procedure,,Removal of bone anchored hearing prosthesis|Adjustment of bone anchored hearing prosthesis|Fitting of air conduction hearing aid|Fitting of bone conduction hearing aid
2026-03-05T16:01:04.994307,claude-sonnet-4-5-20250929,set2,Air traffic controller,Air Traffic Controller,Occupation / Professional role,Fully defined,Aviation professional|Traffic controller|Safety-critical operator,Transportation worker|Professional worker|Controller,Tower controller|Approach controller|En route controller|Ground controller|Radar controller,Pilot|Flight dispatcher|Aircraft maintenance engineer|Aviation safety inspector|Flight operations officer
2026-03-05T16:01:09.817489,claude-sonnet-4-5-20250929,set2,Entire intervertebral symphysis between T2 and T3,Entire intervertebral symphysis between T2 and T3,Body structure,Fully defined,Entire intervertebral symphysis of thoracic vertebra|Entire symphysis of trunk,Entire intervertebral symphysis|Entire symphysis|Entire cartilaginous joint|Entire articulation of trunk,,Entire intervertebral symphysis between T1 and T2|Entire intervertebral symphysis between T3 and T4|Entire intervertebral symphysis between T4 and T5|Entire intervertebral symphysis between T5 and T6|Entire intervertebral symphysis between T6 and T7|Entire intervertebral symphysis between T7 and T8|Entire intervertebral symphysis between T8 and T9|Entire intervertebral symphysis between T9 and T10|Entire intervertebral symphysis between T10 and T11|Entire intervertebral symphysis between T11 and T12
2026-03-05T16:01:13.246509,claude-sonnet-4-5-20250929,set2,Protostrongylus brevispiculum,Protostrongylus brevispiculum,Species of parasitic nematode,Fully defined,,,,Protostrongylus rufescens|Protostrongylus stilesi|Protostrongylus pulmonalis|Protostrongylus kamenskyi
2026-03-05T16:01:16.520275,claude-sonnet-4-5-20250929,set2,Vasomotor rhinitis,Vasomotor rhinitis,Disease / Disorder,Fully defined,Non-allergic rhinitis|Chronic rhinitis,Rhinitis|Nasal disorder,Gustatory rhinitis|Cold-induced rhinitis|Drug-induced vasomotor rhinitis,Allergic rhinitis|Infectious rhinitis|Atrophic rhinitis|Rhinitis medicamentosa
2026-03-05T16:01:20.478260,claude-sonnet-4-5-20250929,set2,Able to open and close mouth,Ability to open and close mouth,Observable entity / Clinical finding,Fully defined,Mouth function|Jaw mobility|Oral motor function,Function of digestive system structure|Motor function|Physical examination finding,Normal mouth opening and closing|Impaired mouth opening and closing|Absent mouth opening and closing,Ability to protrude tongue|Ability to chew|Ability to swallow|Ability to speak|Facial expression ability
2026-03-05T16:01:24.058247,claude-sonnet-4-5-20250929,set2,Pseudoxanthomonas helianthi,Pseudoxanthomonas helianthi,Bacterial species,Fully defined,,,,Pseudoxanthomonas spadix|Pseudoxanthomonas mexicana|Pseudoxanthomonas japonensis|Pseudoxanthomonas taiwanensis|Pseudoxanthomonas suwonensis
2026-03-05T16:01:28.452672,claude-sonnet-4-5-20250929,set2,Repair of ventral hernia using graft,Repair of ventral hernia using graft,Procedure,Fully defined,Repair of ventral hernia|Repair of hernia using graft,Repair of hernia of anterior abdominal wall|Repair of hernia,Repair of ventral hernia using mesh graft|Repair of ventral hernia using biological graft,Repair of ventral hernia using suture|Primary repair of ventral hernia|Laparoscopic repair of ventral hernia
2026-03-05T16:01:32.310924,claude-sonnet-4-5-20250929,set2,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly,Procedure,Fully defined,Assessment of cognitive function|Informant-based assessment,Assessment procedure|Neuropsychological assessment,Assessment using IQCODE short form for dementia screening|Assessment using 16-item IQCODE,Assessment using full Informant Questionnaire on Cognitive Decline in the Elderly|Assessment using Mini-Mental State Examination|Assessment using Montreal Cognitive Assessment|Assessment using Alzheimer's Disease Assessment Scale
2026-03-05T16:01:35.213094,claude-sonnet-4-5-20250929,set2,Acute inflammation,Acute inflammation,Pathologic process / Biological process,Fully defined,Inflammation,Pathologic process|Biological process,Acute suppurative inflammation|Acute serous inflammation|Acute fibrinous inflammation|Acute necrotizing inflammation,Chronic inflammation|Subacute inflammation
2026-03-05T16:01:40.405116,claude-sonnet-4-5-20250929,set2,Autosomal recessive hereditary spastic paraplegia,Autosomal recessive hereditary spastic paraplegia,Disease / Disorder,Fully defined,Hereditary spastic paraplegia|Autosomal recessive disorder,Degenerative disorder of the central nervous system|Genetic disease|Monogenic disease,Spastic paraplegia 5A|Spastic paraplegia 7|Spastic paraplegia 11|Spastic paraplegia 15|Spastic paraplegia 20|Spastic paraplegia 21|Spastic paraplegia 23|Spastic paraplegia 26|Spastic paraplegia 27|Spastic paraplegia 35|Spastic paraplegia 46|Spastic paraplegia 48|Spastic paraplegia 54|Spastic paraplegia 56,Autosomal dominant hereditary spastic paraplegia|X-linked hereditary spastic paraplegia
2026-03-05T16:01:44.634145,claude-sonnet-4-5-20250929,set2,Octomitus,Spironucleus,Genus of parasitic flagellate protozoans,Fully defined,,Hexamitidae (family)|Diplomonadida (order),Spironucleus vortens|Spironucleus meleagridis|Spironucleus salmonicida|Spironucleus barkhanus,Giardia|Hexamita|Trepomonas
2026-03-05T16:01:48.031034,claude-sonnet-4-5-20250929,set2,Toxoplasma tubulointerstitial nephropathy,Toxoplasma tubulointerstitial nephropathy,Disease / Clinical finding,Fully defined,Tubulointerstitial nephropathy|Toxoplasma infection,Kidney disease|Parasitic disease|Protozoal infection,,Bacterial tubulointerstitial nephropathy|Drug-induced tubulointerstitial nephropathy|Viral tubulointerstitial nephropathy|Fungal tubulointerstitial nephropathy
2026-03-05T16:01:51.814931,claude-sonnet-4-5-20250929,set2,Notropis harperi,Notropis harperi,Species of fish,Fully defined,,,,Notropis chalybaeus|Notropis chiliticus|Notropis dorsalis|Notropis hudsonius|Notropis mekistocholas|Notropis potteri|Notropis texanus|Notropis volucellus
2026-03-05T16:01:54.647016,claude-sonnet-4-5-20250929,set2,History of toxoplasmosis,History of toxoplasmosis,Attribute,Primitive,Clinical history finding,Clinical finding,,History of tuberculosis|History of HIV infection|History of hepatitis|History of parasitic disease
2026-03-05T16:01:58.801237,claude-sonnet-4-5-20250929,set2,Blood group antigen Sk^a^,Sk blood group antigen,Blood group antigen,Fully defined,Blood group antigen|Glycoprotein antigen,Antigen|Cell surface antigen,,Blood group antigen Sk^b^|ABO blood group antigens|Rh blood group antigens|Kell blood group antigens|Duffy blood group antigens|Kidd blood group antigens
2026-03-05T16:02:02.151660,claude-sonnet-4-5-20250929,set2,Wedge excision of skin of nail fold,Wedge excision of skin of nail fold,Procedure,Fully defined,Excision of skin of nail fold|Wedge excision of skin,Excision of skin structure|Excision of tissue of digit|Skin excision procedure,,Complete excision of skin of nail fold|Partial excision of skin of nail fold|Elliptical excision of skin of nail fold|Shave excision of skin of nail fold
2026-03-05T16:02:05.297734,claude-sonnet-4-5-20250929,set2,Finding of difference in location compared to previous radiologic examination,Finding of difference in location compared to previous radiologic examination,Finding,Fully defined,Finding of difference compared to previous radiologic examination|Change in location,Finding of difference compared to baseline|Topographic change,Finding of new location compared to previous radiologic examination|Finding of absence of location compared to previous radiologic examination,Finding of difference in size compared to previous radiologic examination|Finding of difference in morphology compared to previous radiologic examination|Finding of difference in number compared to previous radiologic examination|Finding of difference in density compared to previous radiologic examination
2026-03-05T16:02:08.544651,claude-sonnet-4-5-20250929,set2,Christo Inventory for Substance-misuse Services total score,Christo Inventory for Substance-misuse Services total score,Assessment scale finding,Fully defined,Substance misuse assessment score|Psychosocial assessment scale score,Assessment scale score|Clinical finding,,Addiction Severity Index score|Drug Abuse Screening Test score|CAGE questionnaire score|Alcohol Use Disorders Identification Test score
2026-03-05T16:02:11.408848,claude-sonnet-4-5-20250929,set2,Aspidites melanocephalus,Black-headed python,Species of snake,Fully defined,,,,
2026-03-05T16:02:15.455697,claude-sonnet-4-5-20250929,set2,General medical self-referral,General Medical Self-Referral,Healthcare process / patient behavior,Primitive,Self-referral|Patient-initiated healthcare contact,Healthcare access|Healthcare utilization,Walk-in general practice consultation|Direct booking to general practitioner|Emergency department self-referral for non-emergency medical issues,Specialist self-referral|Emergency self-referral|Dental self-referral|Mental health self-referral
2026-03-05T16:02:18.593272,claude-sonnet-4-5-20250929,set2,Artery of extremity transposition,Transposition of artery of extremity,Congenital anomaly / malformation,Fully defined,Congenital anomaly of extremity artery|Arterial transposition,Congenital vascular malformation|Congenital anomaly of cardiovascular system,Transposition of artery of upper limb|Transposition of artery of lower limb,Extremity artery stenosis|Extremity artery hypoplasia|Extremity artery absence|Extremity artery duplication
2026-03-05T16:02:22.574273,claude-sonnet-4-5-20250929,set2,Occlusion of left central retinal artery,Occlusion of left central retinal artery,Clinical finding / Disorder,Fully defined,Occlusion of central retinal artery|Disorder of left eye,Retinal vascular disorder|Disorder of eye proper|Vascular disorder of retina,,Occlusion of right central retinal artery|Occlusion of left branch retinal artery
2026-03-05T16:02:27.331194,claude-sonnet-4-5-20250929,set2,Nutrient absorption inhibitor,Nutrient absorption inhibitor,Pharmaceutical/biological substance or agent,Fully defined,Absorption inhibitor|Antimetabolic agent,Enzyme inhibitor|Pharmacological agent|Physiological antagonist,Fat absorption inhibitor|Carbohydrate absorption inhibitor|Iron absorption inhibitor|Calcium absorption inhibitor,Nutrient metabolism inhibitor|Nutrient transport inhibitor|Digestive enzyme inhibitor
2026-03-05T16:02:30.791140,claude-sonnet-4-5-20250929,set2,Laceration of thigh without foreign body,Laceration of thigh without foreign body,Clinical finding / Traumatic injury,Fully defined,Laceration of thigh|Laceration of lower limb without foreign body,Laceration of lower limb|Open wound without foreign body,Laceration of right thigh without foreign body|Laceration of left thigh without foreign body,Laceration of thigh with foreign body|Laceration of hip without foreign body|Laceration of lower leg without foreign body|Puncture wound of thigh without foreign body|Abrasion of thigh
2026-03-05T16:02:36.560043,claude-sonnet-4-5-20250929,set2,Eimeria magna,Eimeria magna,Species of protozoan parasite,Fully defined,,,Eimeria magna strain isolates|Eimeria magna genetic variants,Eimeria stiedae|Eimeria perforans|Eimeria media|Eimeria irresidua|Eimeria intestinalis|Eimeria flavescens|Eimeria piriformis
2026-03-05T16:02:40.759086,claude-sonnet-4-5-20250929,set2,Enterocolic fistula,Enterocolic fistula,Morphologic abnormality / Disorder,Fully defined,Intestinal fistula|Enterovisceral fistula,Fistula of gastrointestinal tract|Digestive system fistula,Ileocolic fistula|Jejunocolic fistula,Enteroenteric fistula|Enterovesical fistula|Enterocutaneous fistula|Enterovaginal fistula|Gastrocolic fistula
2026-03-05T16:02:44.491090,claude-sonnet-4-5-20250929,set2,Rehabilitation care plan,,,,,,,
2026-03-05T16:02:47.944403,claude-sonnet-4-5-20250929,set2,Blood group antigen Naz,Blood group antigen Naz,Blood group antigen,Fully defined,,,,Blood group antigen Ata|Blood group antigen Atb|Blood group antigen Bga|Blood group antigen Bgb|Blood group antigen Bgc|Blood group antigen Jna|Blood group antigen Jnb|Blood group antigen Sda
2026-03-05T16:02:53.006140,claude-sonnet-4-5-20250929,set2,Bilastine,2-[4-[2-[4-[1-(2-ethoxyethyl)benzimidazol-2-yl]piperidin-1-yl]ethyl]phenyl]-2-methylpropanoic acid,Chemical substance; antihistamine drug,Fully defined,Second-generation H1-antihistamines|Piperidine derivatives|Benzimidazole derivatives,Histamine H1 receptor antagonists|Heterocyclic compounds|Antiallergic agents,Bilastine 20mg oral tablet|Bilastine 10mg oral tablet,Cetirizine|Fexofenadine|Loratadine|Desloratadine|Levocetirizine|Rupatadine
2026-03-05T16:02:56.235271,claude-sonnet-4-5-20250929,set2,Appearance of oral mucosa,Appearance of oral mucosa,Observable entity,Primitive,,,Appearance of buccal mucosa|Appearance of gingival mucosa|Appearance of palatal mucosa|Appearance of lingual mucosa,Appearance of nasal mucosa|Appearance of respiratory mucosa|Appearance of gastrointestinal mucosa|Appearance of vaginal mucosa
2026-03-05T16:03:00.266918,claude-sonnet-4-5-20250929,set2,Superior closed dislocation,"Superior dislocation of joint, closed",Clinical finding / Traumatic injury,Fully defined,Closed dislocation of joint|Superior dislocation,Dislocation of joint|Joint injury,Superior closed dislocation of shoulder|Superior closed dislocation of hip|Superior closed dislocation of temporomandibular joint,Inferior closed dislocation|Anterior closed dislocation|Posterior closed dislocation|Medial closed dislocation|Lateral closed dislocation
2026-03-05T16:03:03.033640,claude-sonnet-4-5-20250929,set2,Khoshamian,Khoshamian,Surname / Family name,Primitive,,,,Khosrovian|Khachaturian|Khachadurian|Khatchadourian|Khosrofian
2026-03-05T16:03:06.449339,claude-sonnet-4-5-20250929,set2,Urine codeine measurement,"Codeine measurement, urine",Laboratory procedure,Fully defined,,,Urine codeine level measurement|Urine codeine quantitative measurement|Urine codeine qualitative measurement,Urine morphine measurement|Urine hydrocodone measurement|Urine oxycodone measurement|Urine methadone measurement|Urine tramadol measurement
2026-03-05T16:03:10.058684,claude-sonnet-4-5-20250929,set2,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning,Diagnostic imaging procedure,Fully defined,Computed tomography of thigh|Computed tomography for radiotherapy planning,Computed tomography of lower limb|Diagnostic imaging procedure|Computed tomography procedure for treatment planning,,Computed tomography of knee for radiotherapy planning|Computed tomography of leg for radiotherapy planning|Computed tomography of pelvis for radiotherapy planning|Computed tomography of abdomen for radiotherapy planning
2026-03-05T16:03:13.788182,claude-sonnet-4-5-20250929,set2,Application of long leg cast,Application of long leg cast,Procedure,Fully defined,,,Application of long leg walking cast|Application of long leg non-weight bearing cast,Application of short leg cast|Application of cylinder cast|Application of body cast|Application of shoulder spica cast|Application of hip spica cast
2026-03-05T16:03:17.099099,claude-sonnet-4-5-20250929,set2,Acute duodenitis,Acute duodenitis,Disease / Disorder,Fully defined,Duodenitis|Acute disease,Disorder of duodenum|Disease (disorder),Acute erosive duodenitis|Acute hemorrhagic duodenitis,Chronic duodenitis|Subacute duodenitis|Acute gastritis|Acute jejunitis
2026-03-05T16:03:20.454148,claude-sonnet-4-5-20250929,set2,"Nuclear medicine system table, powered",Powered nuclear medicine system table,Physical object / Medical device component,Fully defined,,,Powered nuclear medicine SPECT system table|Powered nuclear medicine PET system table|Powered nuclear medicine gamma camera table,"Nuclear medicine system table, manual|Nuclear medicine system table, motorized|Nuclear medicine system table, fixed"
2026-03-05T16:03:24.546748,claude-sonnet-4-5-20250929,set2,Local tumor spread,Direct neoplastic invasion,Pathologic process / Mode of tumor spread,Fully defined,Neoplasm invasion|Local tumor extension,Neoplastic process|Pathologic process,Direct invasion of adjacent organs|Direct invasion of surrounding tissue|Perineural invasion|Lymphovascular invasion,Metastatic spread|Lymphatic spread|Hematogenous spread|Transcoelomic spread
2026-03-05T16:03:29.483348,claude-sonnet-4-5-20250929,set2,Family Kogiidae,Kogiidae,Taxonomic family,Fully defined,,,Genus Kogia|Kogia breviceps (Pygmy sperm whale)|Kogia sima (Dwarf sperm whale),Family Physeteridae|Family Ziphiidae|Family Delphinidae|Family Phocoenidae
2026-03-05T16:03:33.763010,claude-sonnet-4-5-20250929,set2,Able to transfer from wheelchair to chair,Able to transfer from wheelchair to chair,Observable entity / Clinical finding / Functional ability assessment,Fully defined,Able to transfer from wheelchair|Transfer ability,Mobility finding|Functional assessment finding,Able to transfer from wheelchair to chair independently|Able to transfer from wheelchair to chair with assistance|Able to transfer from wheelchair to chair with equipment,Able to transfer from wheelchair to bed|Able to transfer from wheelchair to toilet|Able to transfer from wheelchair to car|Able to transfer from wheelchair to bath
2026-03-05T16:03:39.520216,claude-sonnet-4-5-20250929,set2,Selectron therapy,Selenium-based radiation therapy,Therapeutic procedure / Treatment modality,Fully defined,Radiation therapy|Radionuclide therapy,Cancer treatment|Therapeutic procedure,Selenium-75 brachytherapy|Selenium radioisotope treatment,Iodine-131 therapy|Strontium-89 therapy|Yttrium-90 therapy|Radium-223 therapy
2026-03-05T16:03:42.731823,claude-sonnet-4-5-20250929,set2,Structure of superficial part of superior levator palpebrae muscle,Structure of superficial part of superior levator palpebrae muscle,Body structure,Primitive,,,,
2026-03-05T16:03:46.894696,claude-sonnet-4-5-20250929,set2,Entire left wall of urinary bladder,Entire left wall of urinary bladder,Body structure,Fully defined,,,,Entire right wall of urinary bladder|Entire anterior wall of urinary bladder|Entire posterior wall of urinary bladder|Entire superior wall of urinary bladder|Entire fundus of urinary bladder
2026-03-05T16:03:50.511626,claude-sonnet-4-5-20250929,set2,Urine specimen care assessment,Urine specimen care assessment,Procedure,Primitive,,,,Sputum specimen care assessment|Stool specimen care assessment|Blood specimen care assessment
2026-03-05T16:03:53.211429,claude-sonnet-4-5-20250929,set2,Structure of intervertebral disc of sacral vertebra,Structure of intervertebral disc of sacral vertebra,Body structure,Fully defined,,,,Structure of intervertebral disc of cervical vertebra|Structure of intervertebral disc of thoracic vertebra|Structure of intervertebral disc of lumbar vertebra|Structure of intervertebral disc of coccygeal vertebra
2026-03-05T16:03:57.528655,claude-sonnet-4-5-20250929,set2,Amino acids peritoneal dialysis solution,Amino acids peritoneal dialysis solution,Pharmaceutical preparation / Dialysis solution,Fully defined,Peritoneal dialysis solution|Amino acid-containing solution,Dialysis solution|Pharmaceutical solution|Renal replacement therapy product,Amino acids 1.1% peritoneal dialysis solution|Nutrineal peritoneal dialysis solution,Glucose peritoneal dialysis solution|Icodextrin peritoneal dialysis solution|Lactate-buffered peritoneal dialysis solution|Bicarbonate-buffered peritoneal dialysis solution
2026-03-05T16:04:01.766330,claude-sonnet-4-5-20250929,set2,Family Caryophyllaceae,Caryophyllaceae,Taxonomic family,Fully defined,,,Genus Silene|Genus Dianthus|Genus Stellaria|Genus Cerastium|Genus Gypsophila|Genus Saponaria|Genus Agrostemma|Genus Lychnis|Genus Arenaria|Genus Minuartia,Family Amaranthaceae|Family Polygonaceae|Family Plumbaginaceae|Family Tamaricaceae|Family Aizoaceae|Family Portulacaceae|Family Cactaceae
2026-03-05T16:04:05.299884,claude-sonnet-4-5-20250929,set2,Umbilical catheter submitted as specimen,Umbilical catheter specimen,Specimen,Fully defined,Catheter specimen|Device specimen,Medical device specimen|Specimen,Umbilical artery catheter specimen|Umbilical vein catheter specimen,Central venous catheter specimen|Peripheral venous catheter specimen|Arterial catheter specimen|Urinary catheter specimen
2026-03-05T16:04:10.412140,claude-sonnet-4-5-20250929,set2,Product containing precisely desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Desmopressin acetate 100 microgram/1 milliliter conventional release nasal solution,Clinical drug,Fully defined,Product containing desmopressin in nasal dose form|Product containing precisely desmopressin acetate conventional release nasal solution,Product containing desmopressin|Medicinal product,,Product containing precisely desmopressin acetate 10 microgram/dose conventional release nasal spray|Product containing precisely desmopressin acetate 150 microgram/1 milliliter conventional release nasal solution|Product containing precisely desmopressin acetate 2.5 microgram oral lyophilisate
2026-03-05T16:04:14.272412,claude-sonnet-4-5-20250929,set2,Syncytial cell,Syncytial cell,Cell type / Morphological cellular structure,Fully defined,Multinucleated cell|Cell,Anatomical structure|Biological entity,Syncytiotrophoblast|Muscle fiber (skeletal muscle syncytium)|Osteoclast|Giant cell,Binucleated cell|Mononucleated cell|Anucleated cell|Polynucleated cell
2026-03-05T16:04:18.378938,claude-sonnet-4-5-20250929,set2,Extension Namespace {1000085},Extension Namespace {1000085},Namespace concept,Fully defined,,,,Module {1000036}|Case significance {1000087}|Definition status {1000089}|Characteristic type {1000090}|Modifier {1000091}|Relationship refinability {1000092}
2026-03-05T16:04:22.656656,claude-sonnet-4-5-20250929,set2,Congenital absence of frontal bone,Congenital absence of frontal bone,Congenital malformation / morphological abnormality,Fully defined,Congenital absence of skull bone|Congenital anomaly of frontal bone,Congenital malformation of skull|Congenital musculoskeletal malformation,None (most specific term),Congenital absence of parietal bone|Congenital absence of occipital bone|Congenital absence of temporal bone|Congenital absence of sphenoid bone|Congenital absence of ethmoid bone
2026-03-05T16:04:26.313394,claude-sonnet-4-5-20250929,set2,Incision and exploration of rectum,Incision and exploration of rectum,Procedure,Primitive,Exploration of rectum|Incision of rectum,Diagnostic procedure on rectum|Surgical procedure on rectum|Operation on lower gastrointestinal tract,,Incision and exploration of colon|Incision and exploration of sigmoid colon|Incision and exploration of anal canal
2026-03-05T16:04:29.374117,claude-sonnet-4-5-20250929,set2,Needle catheter,Needle catheter,Medical device,Fully defined,,,Butterfly needle|Scalp vein needle|Winged infusion set,Balloon catheter|Central venous catheter|Urinary catheter|Foley catheter|Peripherally inserted central catheter (PICC)
2026-03-05T16:04:33.654332,claude-sonnet-4-5-20250929,set2,Percutaneous transluminal embolization of femoral artery,Percutaneous transluminal embolization of femoral artery,Procedure,Fully defined,Percutaneous transluminal embolization of artery|Embolization of femoral artery,Percutaneous transluminal embolization of blood vessel|Embolization of artery of lower limb|Therapeutic endovascular procedure,Percutaneous transluminal embolization of superficial femoral artery|Percutaneous transluminal embolization of deep femoral artery|Percutaneous transluminal embolization of common femoral artery,Percutaneous transluminal embolization of iliac artery|Percutaneous transluminal embolization of popliteal artery|Percutaneous transluminal embolization of tibial artery|Percutaneous transluminal embolization of carotid artery|Percutaneous transluminal embolization of renal artery
2026-03-05T16:04:39.005995,claude-sonnet-4-5-20250929,set2,Stung by cone shell,"Contact with venomous marine animal, cone shell",Clinical finding / Injury,Fully defined,Contact with venomous marine animal|Injury caused by marine animal,Injury due to animal|Traumatic injury,,Stung by jellyfish|Stung by sea anemone|Stung by stonefish|Contact with venomous fish|Bitten by sea snake
2026-03-05T16:04:42.659224,claude-sonnet-4-5-20250929,set2,Head artery injection,Carotid artery injection,Medical procedure / diagnostic technique,Fully defined,Arterial injection|Vascular injection procedure,Injection procedure|Diagnostic imaging technique,Common carotid artery injection|Internal carotid artery injection|External carotid artery injection,Femoral artery injection|Vertebral artery injection|Subclavian artery injection|Brachial artery injection
2026-03-05T16:04:47.169588,claude-sonnet-4-5-20250929,set2,"True insight, function",True Insight Function,Cognitive function / Mental factor,Fully defined,Insight (wisdom faculty)|Mental function|Wholesome mental factor,Consciousness|Mental phenomena|Dharma,Insight into impermanence|Insight into suffering|Insight into non-self|Analytical insight|Experiential insight,Concentration function|Mindfulness function|Faith function|Energy function|Equanimity function
2026-03-05T16:04:52.124096,claude-sonnet-4-5-20250929,set2,Disorder due to and following injury of muscle and tendon of upper limb,Disorder due to and following injury of muscle and tendon of upper limb,Clinical finding / Disorder,Fully defined,Disorder due to and following injury of muscle and tendon|Disorder of upper limb,Disorder due to traumatic injury|Musculoskeletal disorder|Disorder of limb,Disorder due to and following injury of muscle and tendon of shoulder|Disorder due to and following injury of muscle and tendon of upper arm|Disorder due to and following injury of muscle and tendon of forearm|Disorder due to and following injury of muscle and tendon of wrist and hand,Disorder due to and following injury of muscle and tendon of lower limb|Disorder due to and following injury of muscle and tendon of trunk|Disorder due to and following injury of muscle and tendon of head and neck
2026-03-05T16:04:56.186869,claude-sonnet-4-5-20250929,set2,Entire left foot,Entire left foot,Body structure,Fully defined,,,Entire left hindfoot|Entire left midfoot|Entire left forefoot,
2026-03-05T16:04:59.863923,claude-sonnet-4-5-20250929,set2,Recurrent erosion of cornea of left eye,Recurrent erosion of cornea of left eye,Clinical finding / Disorder,Fully defined,Recurrent erosion of cornea|Disorder of cornea of left eye,Corneal disorder|Disorder of eye proper,,Recurrent erosion of cornea of right eye|Recurrent erosion of cornea of bilateral eyes
2026-03-05T16:05:03.524645,claude-sonnet-4-5-20250929,set2,Excision of salivary gland,Excision of salivary gland,Procedure,Fully defined,Excision of structure of head|Excision of gland,Excision procedure|Surgical procedure,Excision of submandibular gland|Excision of sublingual gland|Excision of parotid gland|Excision of minor salivary gland,Excision of thyroid gland|Excision of parathyroid gland|Excision of lacrimal gland|Excision of pituitary gland
2026-03-05T16:05:07.005535,claude-sonnet-4-5-20250929,set2,Adverse effect of prosthetic device,Adverse effect of prosthetic device,Clinical finding / Complication,Fully defined,Complication of prosthetic device|Adverse effect of medical device,Complication due to device|Complication of procedure,Adverse effect of cardiac prosthetic device|Adverse effect of orthopedic prosthetic device|Adverse effect of vascular prosthetic device|Adverse effect of ocular prosthetic device,Adverse effect of implant|Adverse effect of graft|Mechanical complication of prosthetic device|Infection due to prosthetic device
2026-03-05T16:05:09.717686,claude-sonnet-4-5-20250929,set2,Total excision of meningioma,Total excision of meningioma,Procedure,Fully defined,Excision of meningioma|Total excision of lesion of brain,Excision of lesion of brain|Excision of neoplasm of brain,,Partial excision of meningioma|Biopsy of meningioma
2026-03-05T16:05:13.317642,claude-sonnet-4-5-20250929,set2,Cote d'Ivoire,Republic of Côte d'Ivoire,Sovereign state / Country,Fully defined,West African country|Republic,African country|Country|Sovereign state,Abidjan|Yamoussoukro|Ivorian regions|Ivorian departments,Ghana|Liberia|Guinea|Mali|Burkina Faso|Senegal|Nigeria|Benin|Togo
